YuShan2020	33.33	0.00	0.00	33.33	0.00	33.33	0.00	0.00	0.00	0.00	0.00	0.00	2
AHUT-SC	25.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00	25.00	0.00	2
YuShan2020	27.27	27.27	18.18	0.00	0.00	9.09	0.00	9.09	0.00	9.09	0.00	0.00	0
AHUT-SC	0.00	50.00	0.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1
YuShan2017	40.00	0.00	20.00	20.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0
AHUT-SC	66.67	0.00	11.11	0.00	11.11	0.00	0.00	0.00	0.00	11.11	0.00	0.00	6
YuShan2017	71.43	0.00	0.00	0.00	14.29	0.00	0.00	0.00	14.29	0.00	0.00	0.00	0
AHUT-SC	44.44	33.33	0.00	11.11	0.00	0.00	0.00	0.00	0.00	0.00	11.11	0.00	1
HELIOS2019	30.00	10.00	0.00	20.00	0.00	0.00	0.00	0.00	10.00	20.00	10.00	0.00	0
AHUT-SC	50.00	0.00	0.00	0.00	0.00	0.00	25.00	0.00	25.00	0.00	0.00	0.00	1
HELIOS2019	33.33	66.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1
AHUT-SC	20.00	20.00	20.00	20.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0
HELIOS2018	0.00	0.00	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2
AHUT-SC	77.78	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11	0
CYRUS2019	0.00	60.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	20.00	0.00	1
AHUT-SC	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2
CYRUS2019	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0
AHUT-SC	20.00	10.00	20.00	10.00	10.00	0.00	10.00	20.00	0.00	0.00	0.00	0.00	0
CYRUS2018	25.00	25.00	25.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0
AHUT-SC	44.44	5.56	0.00	5.56	0.00	11.11	5.56	0.00	16.67	5.56	5.56	0.00	2
AHUT-SC	16.67	33.33	16.67	0.00	0.00	0.00	0.00	16.67	16.67	0.00	0.00	0.00	2
YuShan2020	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.33	33.33	33.33	0.00	0.00	0
AHUT-SC	38.46	0.00	0.00	0.00	7.69	7.69	0.00	15.38	15.38	7.69	0.00	7.69	4
YuShan2017	25.00	12.50	0.00	0.00	0.00	12.50	0.00	25.00	12.50	12.50	0.00	0.00	0
AHUT-SC	0.00	50.00	0.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2
MT2018SJB	40.00	40.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0
AHUT-SC	80.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	0.00	1
MT2018SJB	83.33	0.00	0.00	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0
AHUT-SC	0.00	50.00	0.00	0.00	50.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4
MT2018SJB	21.43	28.57	7.14	0.00	14.29	0.00	0.00	7.14	7.14	0.00	7.14	7.14	0
AHUT-SC	66.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.33	0.00	0.00	0.00	0
HELIOS2019	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0
AHUT-SC	40.00	20.00	0.00	20.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0
HELIOS2018	33.33	33.33	0.00	0.00	0.00	0.00	0.00	33.33	0.00	0.00	0.00	0.00	2
AHUT-SC	23.08	23.08	7.69	7.69	7.69	7.69	7.69	7.69	0.00	0.00	7.69	0.00	0
HELIOS2018	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.33	33.33	33.33	0.00	1
AHUT-SC	0.00	33.33	0.00	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	33.33	0
Fractals2019	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	0
AHUT-SC	25.00	25.00	0.00	0.00	0.00	0.00	8.33	0.00	16.67	8.33	8.33	8.33	1
Fractals2019	100.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0
AHUT-SC	33.33	11.11	0.00	0.00	0.00	11.11	11.11	0.00	11.11	11.11	11.11	0.00	2
Fractals2019	25.00	50.00	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0
AHUT-SC	22.22	22.22	0.00	11.11	11.11	0.00	0.00	11.11	11.11	0.00	0.00	11.11	2
CYRUS2019	33.33	0.00	0.00	0.00	0.00	0.00	0.00	33.33	0.00	0.00	0.00	33.33	0
AHUT-SC	16.67	0.00	0.00	33.33	33.33	0.00	16.67	0.00	0.00	0.00	0.00	0.00	1
CYRUS2018	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0
AHUT-SC	57.14	14.29	0.00	14.29	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0
CYRUS2018	66.67	0.00	33.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2
