GLD	 43.43	 23.43	 3.43	 0.0	 1.43	 5.0	 6.43	 0.0	 3.43	 0.0	 3.43	 0.0	 0.92	 6
GLD	 60.36	 11.43	 8.31	 4.17	 3.52	 1.19	 1.19	 4.2	 0.0	 1.19	 1.67	 2.78	 0.92	 7
HELIOS2018	 40.59	 18.22	 12.0	 6.7	 3.8	 3.3	 3.15	 2.47	 2.65	 2.56	 2.29	 2.26	 2.43	 0
HELIOS2018	 25.91	 16.19	 11.86	 7.83	 7.16	 6.05	 5.12	 5.14	 4.22	 4.08	 3.27	 3.16	 2.43	 1
HELIOS2018	 34.5	 17.39	 10.46	 6.73	 5.19	 4.83	 4.47	 3.95	 3.57	 3.28	 2.92	 2.71	 2.43	 2
HELIOS2018	 23.59	 15.04	 10.45	 8.0	 7.01	 6.35	 6.34	 5.31	 4.81	 4.67	 4.43	 3.99	 2.43	 3
HELIOS2018	 28.83	 15.66	 10.34	 7.12	 6.4	 6.19	 5.27	 4.71	 4.59	 4.08	 3.82	 2.99	 2.43	 4
HELIOS2018	 20.24	 14.17	 10.84	 8.39	 7.59	 7.39	 6.85	 5.46	 5.21	 4.91	 4.4	 4.55	 2.43	 5
HELIOS2018	 33.84	 15.54	 13.27	 7.5	 4.57	 3.05	 3.75	 4.6	 3.28	 3.41	 3.43	 2.54	 2.43	 6
HELIOS2018	 29.68	 12.6	 12.37	 8.26	 5.0	 5.57	 5.39	 3.85	 4.56	 4.35	 4.36	 3.73	 2.43	 7
HELIOS2019	 23.91	 25.3	 12.1	 3.92	 8.98	 11.06	 0.79	 6.6	 1.83	 1.04	 3.42	 1.04	 0.33	 0
HELIOS2019	 18.59	 11.86	 6.73	 21.79	 0.0	 8.33	 9.29	 2.56	 4.17	 0.0	 8.33	 8.33	 0.33	 1
HELIOS2019	 30.59	 17.77	 9.82	 6.47	 4.11	 5.96	 5.33	 5.01	 3.28	 6.49	 3.1	 2.08	 0.33	 2
HELIOS2019	 22.48	 17.04	 11.19	 8.83	 6.09	 7.97	 7.43	 3.71	 4.27	 4.06	 2.82	 4.12	 0.33	 3
HELIOS2019	 35.68	 11.98	 11.88	 5.61	 5.76	 2.47	 10.21	 4.78	 5.76	 3.55	 1.33	 0.98	 0.33	 4
HELIOS2019	 17.28	 18.48	 12.07	 3.71	 5.42	 7.59	 10.97	 9.64	 5.16	 3.97	 3.71	 2.01	 0.33	 5
HELIOS2019	 29.63	 7.41	 3.7	 7.41	 0.0	 0.0	 14.81	 0.0	 0.0	 3.7	 33.33	 0.0	 0.33	 6
HELIOS2019	 54.44	 25.56	 0.0	 6.67	 0.0	 0.0	 0.0	 0.0	 3.33	 6.67	 3.33	 0.0	 0.33	 7
Hfut2018GS	 51.35	 18.88	 9.42	 6.17	 3.46	 2.55	 2.12	 1.38	 1.4	 1.26	 0.81	 0.93	 1.35	 0
Hfut2018GS	 36.78	 19.2	 9.91	 7.98	 5.32	 4.45	 3.66	 3.04	 3.15	 2.11	 2.3	 2.03	 1.35	 1
Hfut2018GS	 44.24	 18.62	 11.21	 5.96	 4.22	 3.29	 2.66	 2.06	 2.01	 2.06	 1.86	 1.76	 1.35	 2
Hfut2018GS	 37.55	 19.12	 10.73	 6.72	 4.88	 3.9	 3.32	 2.99	 2.68	 2.74	 2.67	 2.7	 1.35	 3
Hfut2018GS	 35.42	 17.26	 11.56	 7.06	 5.09	 4.58	 3.93	 3.2	 3.19	 3.16	 2.63	 2.85	 1.35	 4
Hfut2018GS	 26.4	 16.28	 10.84	 7.7	 5.98	 5.66	 4.82	 5.19	 4.34	 4.09	 4.13	 4.51	 1.35	 5
Hfut2018GS	 32.41	 18.73	 12.54	 8.34	 4.9	 4.01	 3.11	 3.01	 3.55	 2.68	 3.12	 3.13	 1.35	 6
Hfut2018GS	 35.08	 11.8	 9.34	 7.92	 5.01	 5.78	 4.62	 4.49	 4.32	 4.26	 3.6	 3.7	 1.35	 7
HfutEngine2017	 52.2	 18.05	 9.31	 6.63	 3.23	 2.71	 2.07	 1.37	 1.41	 1.4	 0.81	 0.82	 1.12	 0
HfutEngine2017	 36.24	 19.29	 11.79	 6.35	 4.48	 4.16	 3.29	 2.91	 2.86	 2.99	 2.9	 2.76	 1.12	 1
HfutEngine2017	 43.89	 18.55	 10.52	 6.58	 3.98	 3.34	 2.57	 2.33	 2.24	 2.26	 1.87	 1.86	 1.12	 2
HfutEngine2017	 37.19	 18.46	 10.63	 6.93	 4.58	 4.31	 3.7	 2.99	 2.92	 2.8	 2.81	 2.68	 1.12	 3
HfutEngine2017	 35.17	 16.88	 11.03	 8.01	 5.2	 4.36	 4.12	 3.61	 2.49	 2.96	 3.23	 2.92	 1.12	 4
HfutEngine2017	 26.04	 16.38	 10.8	 8.0	 5.9	 5.63	 5.18	 4.57	 4.33	 4.25	 4.35	 4.56	 1.12	 5
HfutEngine2017	 33.94	 20.64	 10.56	 8.19	 4.77	 4.63	 3.76	 2.65	 2.73	 3.12	 2.67	 2.33	 1.12	 6
HfutEngine2017	 30.88	 14.43	 9.76	 7.17	 6.82	 6.0	 4.75	 4.85	 3.67	 3.83	 4.35	 3.48	 1.12	 7
HfutEngine2019	 47.96	 19.43	 11.37	 6.64	 3.84	 2.75	 2.31	 1.72	 1.31	 0.87	 0.96	 0.82	 1.03	 0
HfutEngine2019	 28.91	 16.5	 11.05	 7.82	 6.2	 5.98	 4.08	 5.08	 3.5	 4.04	 3.86	 2.98	 1.03	 1
HfutEngine2019	 39.06	 18.36	 10.57	 6.51	 4.86	 4.28	 3.71	 3.08	 2.69	 2.51	 2.14	 2.23	 1.03	 2
HfutEngine2019	 29.67	 18.36	 11.77	 7.88	 5.93	 5.2	 4.29	 3.53	 3.63	 3.48	 2.96	 3.29	 1.03	 3
HfutEngine2019	 32.95	 16.93	 11.11	 7.09	 4.71	 4.49	 4.16	 3.81	 3.88	 3.69	 3.58	 3.58	 1.03	 4
HfutEngine2019	 22.33	 15.5	 11.38	 8.72	 7.17	 6.21	 5.65	 5.03	 4.29	 4.91	 4.43	 4.37	 1.03	 5
HfutEngine2019	 33.03	 20.23	 12.95	 8.6	 5.52	 3.93	 3.69	 2.12	 2.65	 2.8	 2.27	 2.22	 1.03	 6
HfutEngine2019	 32.71	 10.73	 10.57	 7.96	 7.17	 5.87	 4.87	 4.08	 4.32	 4.39	 3.76	 3.57	 1.03	 7
HfutEngine2020	 81.82	 0.0	 0.0	 9.09	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 9.09	 0.0	 2.0	 0
HfutEngine2020	 83.33	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 16.67	 0.0	 0.0	 0.0	 0.0	 2.0	 1
HfutEngine2020	 66.67	 10.42	 5.21	 7.29	 1.04	 2.08	 1.04	 0.0	 1.04	 1.04	 3.12	 1.04	 2.0	 2
HfutEngine2020	 72.54	 5.63	 7.75	 6.34	 0.7	 0.0	 0.7	 0.7	 1.41	 2.11	 0.7	 1.41	 2.0	 3
HfutEngine2020	 65.91	 4.55	 4.55	 9.09	 0.0	 4.55	 2.27	 0.0	 2.27	 2.27	 2.27	 2.27	 2.0	 4
HfutEngine2020	 64.55	 10.0	 5.45	 3.64	 0.91	 1.82	 2.73	 1.82	 0.91	 4.55	 2.73	 0.91	 2.0	 5
HfutEngine2020	 50.0	 25.0	 0.0	 0.0	 12.5	 0.0	 0.0	 0.0	 0.0	 0.0	 12.5	 0.0	 2.0	 6
HfutEngine2020	 78.57	 0.0	 7.14	 0.0	 0.0	 0.0	 7.14	 0.0	 7.14	 0.0	 0.0	 0.0	 2.0	 7
Luna2D_19	 54.66	 22.84	 8.61	 3.53	 1.52	 0.85	 1.12	 2.65	 1.63	 1.06	 0.15	 1.4	 0.32	 0
Luna2D_19	 68.45	 10.64	 4.95	 1.78	 1.82	 1.56	 1.56	 0.0	 0.26	 0.0	 2.46	 0.26	 0.32	 1
Luna2D_19	 48.19	 17.46	 8.94	 4.97	 3.3	 3.29	 2.37	 2.17	 2.35	 2.46	 2.35	 2.13	 0.32	 2
Luna2D_19	 36.3	 19.49	 9.39	 5.19	 4.86	 4.5	 3.42	 2.65	 3.26	 2.33	 4.5	 4.1	 0.32	 3
Luna2D_19	 37.74	 18.82	 12.15	 5.66	 3.19	 4.41	 3.77	 3.63	 3.03	 2.66	 2.19	 2.77	 0.32	 4
Luna2D_19	 25.77	 18.62	 10.53	 8.66	 5.59	 4.84	 4.53	 4.51	 5.17	 4.85	 3.89	 3.01	 0.32	 5
Luna2D_19	 40.27	 23.76	 1.82	 5.72	 4.92	 2.4	 7.72	 1.71	 0.56	 1.83	 2.21	 2.08	 0.32	 6
Luna2D_19	 45.57	 11.78	 6.35	 5.88	 2.85	 5.66	 1.67	 6.61	 3.0	 4.29	 3.38	 2.97	 0.32	 7
MT	 45.4	 11.27	 1.9	 5.06	 5.95	 5.13	 0.0	 0.0	 10.14	 0.0	 1.9	 11.14	 0.53	 0
MT	 44.79	 5.76	 5.23	 5.23	 12.15	 6.88	 0.0	 4.08	 0.0	 0.0	 0.0	 13.76	 0.53	 1
MT	 64.43	 7.63	 5.14	 4.45	 4.77	 1.62	 1.59	 1.6	 2.22	 2.2	 1.26	 0.95	 0.53	 2
MT	 58.89	 10.58	 3.46	 4.43	 1.72	 4.19	 2.47	 0.97	 6.97	 1.72	 1.23	 1.23	 0.53	 3
MT	 73.5	 5.69	 1.95	 0.0	 2.77	 1.79	 1.82	 1.95	 6.52	 0.0	 1.89	 0.0	 0.53	 4
MT	 56.52	 6.98	 8.52	 3.94	 2.76	 3.23	 1.93	 1.0	 1.37	 1.68	 0.99	 8.94	 0.53	 5
MT	 36.32	 11.54	 0.0	 0.0	 0.0	 0.0	 0.0	 0.0	 38.89	 10.68	 0.0	 0.0	 0.53	 6
MT	 60.73	 0.0	 6.65	 0.0	 0.0	 0.0	 12.77	 0.0	 0.0	 0.0	 7.18	 10.55	 0.53	 7
MT2018	 43.72	 19.63	 11.15	 7.18	 3.97	 3.3	 2.71	 2.3	 1.68	 1.64	 1.36	 1.37	 1.01	 0
MT2018	 29.97	 18.04	 10.84	 8.32	 6.27	 4.91	 3.46	 4.25	 3.29	 2.28	 2.38	 4.52	 1.01	 1
MT2018	 39.33	 18.2	 11.51	 6.56	 5.07	 3.58	 3.02	 2.7	 2.47	 2.94	 2.41	 2.2	 1.01	 2
MT2018	 34.01	 18.57	 10.88	 7.92	 5.9	 4.65	 3.61	 3.24	 3.09	 2.9	 2.56	 2.66	 1.01	 3
MT2018	 33.86	 16.68	 10.75	 7.99	 5.06	 4.91	 4.06	 4.49	 3.63	 3.32	 2.19	 3.05	 1.01	 4
MT2018	 25.65	 16.17	 11.48	 8.17	 6.42	 5.42	 4.99	 4.53	 4.34	 4.39	 4.39	 4.05	 1.01	 5
MT2018	 35.89	 20.51	 12.83	 6.22	 2.86	 2.87	 2.49	 4.87	 1.61	 3.01	 1.93	 3.68	 1.01	 6
MT2018	 45.82	 11.7	 9.1	 6.06	 5.41	 2.95	 2.58	 2.5	 2.56	 2.83	 5.41	 2.81	 1.01	 7
MT2018SJB	 46.56	 19.2	 9.34	 5.58	 3.76	 3.28	 2.68	 2.35	 2.07	 1.88	 1.64	 1.65	 1.14	 0
MT2018SJB	 29.43	 17.76	 12.01	 8.82	 7.12	 5.62	 4.75	 3.72	 3.03	 2.93	 2.06	 2.44	 1.14	 1
MT2018SJB	 45.13	 18.15	 8.73	 5.1	 4.03	 3.31	 2.96	 2.67	 2.79	 2.54	 2.26	 2.34	 1.14	 2
MT2018SJB	 31.32	 16.98	 10.4	 7.78	 6.45	 5.52	 4.62	 3.77	 3.72	 3.36	 3.02	 3.06	 1.14	 3
