YS-NB190321nv	 113.0	 26.0	 83.0	 59.0	 3.0	 83.19	 16.81	 23.01	 57.52	 19.47	 0.0
Alice	 35.0	 9.0	 20.0	 5.0	 5.0	 100.0	 0.0	 25.71	 25.71	 48.57	 3.0
YS-NB190321nv	 59.0	 17.0	 39.0	 28.0	 0.0	 83.05	 16.95	 22.03	 50.85	 27.12	 0.0
Alice	 43.0	 16.0	 20.0	 19.0	 4.0	 81.4	 18.6	 25.58	 39.53	 34.88	 0.0
YS-NB190321nv	 129.0	 22.0	 102.0	 52.0	 4.0	 77.52	 22.48	 17.83	 47.29	 34.88	 1.0
Alice	 48.0	 20.0	 27.0	 19.0	 3.0	 81.25	 18.75	 18.75	 50.0	 31.25	 1.0
YS-NB190321nv	 117.0	 33.0	 83.0	 46.0	 6.0	 80.34	 19.66	 27.35	 44.44	 28.21	 1.0
Alice	 21.0	 10.0	 9.0	 5.0	 3.0	 90.48	 9.52	 33.33	 38.1	 28.57	 1.0
YS-NB190321nv	 107.0	 25.0	 80.0	 70.0	 6.0	 84.11	 15.89	 18.69	 53.27	 28.04	 0.0
Alice	 39.0	 16.0	 20.0	 24.0	 4.0	 87.18	 12.82	 25.64	 33.33	 41.03	 0.0
YS-NB190321nv	 110.0	 25.0	 80.0	 35.0	 3.0	 78.18	 21.82	 21.82	 47.27	 30.91	 0.0
Alice	 39.0	 17.0	 20.0	 10.0	 4.0	 89.74	 10.26	 20.51	 43.59	 35.9	 1.0
YS-NB190321nv	 101.0	 21.0	 78.0	 43.0	 2.0	 77.23	 22.77	 16.83	 45.54	 37.62	 2.0
Alice	 31.0	 7.0	 19.0	 7.0	 5.0	 93.55	 6.45	 22.58	 38.71	 38.71	 1.0
YS-NB190321nv	 73.0	 13.0	 54.0	 22.0	 5.0	 73.97	 26.03	 13.7	 53.42	 32.88	 0.0
Alice	 15.0	 1.0	 12.0	 16.0	 2.0	 100.0	 0.0	 6.67	 20.0	 73.33	 1.0
YS-NB190321nv	 84.0	 19.0	 65.0	 69.0	 2.0	 78.57	 21.43	 25.0	 44.05	 30.95	 2.0
Alice	 18.0	 9.0	 7.0	 7.0	 2.0	 88.89	 11.11	 33.33	 38.89	 27.78	 1.0
YS-NB190321nv	 158.0	 34.0	 119.0	 62.0	 8.0	 81.65	 18.35	 18.35	 43.04	 38.61	 0.0
Alice	 31.0	 10.0	 17.0	 19.0	 2.0	 90.32	 9.68	 29.03	 25.81	 45.16	 1.0
YS-NB190321nv	 108.0	 26.0	 74.0	 46.0	 7.0	 79.63	 20.37	 24.07	 43.52	 32.41	 0.0
